Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,cek_total,cek_income,total_fix,cek_total_fix
373-73-7910,A,San Mateo,Normal,Male,Sports and travel,86.31,7,30.2085,0.604377155764476,2014-07-09,10:37:00,Ewallet,604.17,4.761904762,30.2085,5.3,2014,7,9,False,True,634.3785000000001,False
305-18-3552,B,Long Beach,Member,Male,Home and lifestyle,60.38,10,30.19,0.6040006918795722,2014-01-08,16:19:00,Cash,603.8,4.761904762,30.19,6.0,2014,1,8,False,True,633.9900000000001,False
430-53-4718,B,Edmonds,Member,Male,Health and beauty,75.37,8,30.148,0.6031460171138445,2011-10-13,15:46:00,Credit Card,602.96,4.761904762,30.148,8.4,2011,10,13,False,True,633.1080000000001,False
759-98-4285,C,Brentwood,Member,Female,Health and beauty,85.87,7,30.0545,0.6012433482901416,2014-08-18,19:01:00,Credit Card,601.09,4.761904762,30.0545,8.0,2014,8,18,False,True,631.1445000000001,False
672-51-8681,C,Edmonds,Member,Female,Electronic accessories,66.65,9,29.9925,0.5999816855407343,2013-09-11,18:19:00,Credit Card,599.85,4.761904762,29.9925,9.7,2013,9,11,False,True,629.8425000000001,False
641-62-7288,B,Long Beach,Normal,Male,Home and lifestyle,99.92,6,29.976,0.5996459204541985,2013-09-26,13:33:00,Ewallet,599.52,4.761904762,29.976,7.1,2013,9,26,False,True,629.496,False
725-54-0677,C,Los Angeles,Member,Male,Health and beauty,85.6,7,29.96,0.5993203300672546,2011-06-18,13:50:00,Cash,599.2,4.761904762,29.96,5.3,2011,6,18,False,True,629.16,False
667-92-0055,A,San Jose,Member,Male,Health and beauty,99.83,6,29.949,0.5990964866762307,2013-08-27,15:02:00,Ewallet,598.98,4.761904762,29.949,8.5,2013,8,27,False,True,628.9290000000001,False
477-24-6490,B,San Francisco,Normal,Female,Health and beauty,99.71,6,29.913,0.5983639083056072,2014-10-31,16:52:00,Ewallet,598.26,4.761904762,29.913,7.9,2014,10,31,False,True,628.173,False
699-14-3026,C,Modesto,Normal,Male,Electronic accessories,85.39,7,29.8865,0.5978246492272314,2014-11-11,18:30:00,Ewallet,597.73,4.761904762,29.8865,4.1,2014,11,11,False,True,627.6165000000001,False
379-17-6588,C,Los Angeles,Normal,Male,Fashion accessories,59.61,10,29.805,0.5961661731937363,2014-09-10,11:07:00,Cash,596.1,4.761904762,29.805,5.3,2014,9,10,False,True,625.9050000000001,False
870-72-4431,C,Anaheim,Normal,Female,Health and beauty,99.19,6,29.757,0.5951894020329049,2011-12-28,14:42:00,Credit Card,595.14,4.761904762,29.757,5.5,2011,12,28,False,True,624.897,False
125-45-2293,A,Phoenix,Normal,Female,Fashion accessories,99.1,6,29.73,0.5946399682549373,2012-07-19,13:11:00,Cash,594.6,4.761904762,29.73,4.2,2012,7,19,False,True,624.3299999999999,False
651-88-7328,A,Mesa,Normal,Female,Fashion accessories,65.74,9,29.583,0.5916486065748908,2012-09-26,13:55:00,Cash,591.66,4.761904762,29.583,7.7,2012,9,26,False,True,621.2429999999999,False
828-46-6863,A,Seattle,Member,Male,Food and beverages,98.53,6,29.559,0.5911602209944751,2012-12-07,11:22:00,Credit Card,591.18,4.761904762,29.559,4.0,2012,12,7,False,True,620.7390000000001,False
648-94-3045,C,Santa Barbara,Normal,Male,Health and beauty,58.95,10,29.475,0.58945087146302,2013-06-07,14:27:00,Ewallet,589.5,4.761904762,29.475,8.1,2013,6,7,False,True,618.975,False
137-63-5492,C,Gresham,Normal,Male,Electronic accessories,58.76,10,29.38,0.587517678540541,2013-03-25,14:26:00,Ewallet,587.6,4.761904762,29.38,9.0,2013,3,25,False,True,616.98,False
109-28-2512,B,San Francisco,Member,Female,Fashion accessories,97.61,6,29.283,0.585543786819694,2012-10-10,15:01:00,Ewallet,585.66,4.761904762,29.283,9.9,2012,10,10,False,True,614.943,False
887-42-0517,C,Seattle,Normal,Female,Sports and travel,83.14,7,29.099,0.58179949736984,2012-12-21,10:31:00,Credit Card,581.98,4.761904762,29.099,6.6,2012,12,21,False,True,611.0790000000001,False
730-50-9884,C,Pasadena,Normal,Female,Sports and travel,83.06,7,29.071,0.5812297141926883,2014-10-04,14:31:00,Ewallet,581.42,4.761904762,29.071,4.0,2014,10,4,False,True,610.4910000000001,False
731-59-7531,B,Los Angeles,Member,Male,Health and beauty,72.57,8,29.028,0.5803546900277768,2013-03-11,17:58:00,Cash,580.56,4.761904762,29.028,4.6,2013,3,11,False,True,609.588,False
131-15-8856,C,Los Angeles,Member,Female,Food and beverages,72.52,8,29.008,0.5799477020440971,2011-12-05,19:26:00,Credit Card,580.16,4.761904762,29.008,4.0,2011,12,5,False,True,609.168,False
575-30-8091,A,San Jose,Normal,Male,Sports and travel,72.5,8,29.0,0.5797849068506251,2012-05-31,19:25:00,Ewallet,580.0,4.761904762,29.0,9.2,2012,5,31,False,True,609.0,False
152-08-9985,B,Santa Ana,Member,Male,Health and beauty,64.36,9,28.962,0.5790116296816336,2014-09-05,12:09:00,Credit Card,579.24,4.761904762,28.962,8.6,2014,9,5,False,True,608.202,False
406-46-7107,A,Seattle,Normal,Female,Home and lifestyle,96.52,6,28.956,0.5788895332865296,2014-03-26,11:52:00,Cash,579.12,4.761904762,28.956,4.5,2014,3,26,False,True,608.076,False
886-77-9084,C,San Jose,Normal,Male,Electronic accessories,71.89,8,28.756,0.5748196534497317,2012-05-31,11:33:00,Ewallet,575.12,4.761904762,28.756,5.5,2012,5,31,False,True,603.876,False
262-47-2794,B,Anaheim,Member,Male,Home and lifestyle,71.86,8,28.744,0.5745754606595239,2014-03-09,15:07:00,Credit Card,574.88,4.761904762,28.744,6.2,2014,3,9,False,True,603.624,False
339-96-8318,B,Redlands,Member,Male,Fashion accessories,81.31,7,28.4585,0.5687657071924951,2012-10-31,19:49:00,Ewallet,569.17,4.761904762,28.4585,6.3,2012,10,31,False,True,597.6285000000001,False
314-23-4520,C,Los Angeles,Member,Male,Health and beauty,81.23,7,28.4305,0.5681959240153434,2014-05-24,20:44:00,Cash,568.61,4.761904762,28.4305,9.0,2014,5,24,False,True,597.0405000000001,False
386-27-7606,C,Los Angeles,Member,Female,Home and lifestyle,81.2,7,28.42,0.5679822553239116,2011-07-12,15:59:00,Credit Card,568.4,4.761904762,28.42,8.1,2011,7,12,False,True,596.82,False
299-46-1805,B,Glendale,Member,Female,Sports and travel,93.72,6,28.116,0.5617960379719789,2011-04-08,16:19:00,Cash,562.32,4.761904762,28.116,4.5,2011,4,8,False,True,590.4359999999999,False
588-47-8641,A,Phoenix,Member,Male,Fashion accessories,56.04,10,28.02,0.5598424956503157,2012-08-16,19:30:00,Ewallet,560.4,4.761904762,28.02,4.4,2012,8,16,False,True,588.42,False
423-57-2993,B,Lakewood,Normal,Male,Sports and travel,93.39,6,28.017,0.5597814474527638,2014-03-31,19:18:00,Ewallet,560.34,4.761904762,28.017,10.0,2014,3,31,False,True,588.3570000000001,False
136-08-6195,A,San Francisco,Normal,Female,Home and lifestyle,69.96,8,27.984,0.5591099172796922,2011-12-29,17:01:00,Credit Card,559.68,4.761904762,27.984,6.4,2011,12,29,False,True,587.664,False
241-11-2261,B,San Francisco,Normal,Female,Fashion accessories,79.86,7,27.951,0.5584383871066206,2014-12-09,10:33:00,Credit Card,559.02,4.761904762,27.951,5.5,2014,12,9,False,True,586.971,False
660-29-7083,C,Seattle,Normal,Male,Electronic accessories,55.87,10,27.935,0.5581127967196767,2013-12-24,15:01:00,Cash,558.7,4.761904762,27.935,5.8,2013,12,24,False,True,586.635,False
802-70-5316,A,San Francisco,Member,Female,Sports and travel,92.13,6,27.639,0.552089374561216,2011-12-27,20:34:00,Cash,552.78,4.761904762,27.639,8.3,2011,12,27,False,True,580.419,False
433-08-7822,C,Los Angeles,Normal,Female,Health and beauty,78.89,7,27.6115,0.5515297660836563,2013-04-10,19:48:00,Ewallet,552.23,4.761904762,27.6115,7.5,2013,4,10,False,True,579.8415,False
541-48-8554,A,Los Angeles,Normal,Male,Sports and travel,60.95,9,27.4275,0.5477854766338023,2014-02-03,12:08:00,Credit Card,548.55,4.761904762,27.4275,6.0,2014,2,3,False,True,575.9775000000001,False
663-86-9076,C,San Francisco,Member,Female,Food and beverages,68.54,8,27.416,0.5475514585431864,2013-12-11,15:57:00,Ewallet,548.32,4.761904762,27.416,8.5,2013,12,11,False,True,575.7360000000001,False
272-65-1806,A,Rancho Cucamonga,Normal,Female,Electronic accessories,60.88,9,27.396,0.5471444705595067,2014-01-04,17:17:00,Ewallet,547.92,4.761904762,27.396,4.7,2014,1,4,False,True,575.3160000000001,False
878-30-2331,C,Los Angeles,Member,Female,Sports and travel,54.55,10,27.275,0.544682193258244,2013-03-29,11:22:00,Credit Card,545.5,4.761904762,27.275,7.1,2013,3,29,False,True,572.775,False
466-61-5506,B,San Diego,Member,Female,Electronic accessories,90.7,6,27.21,0.5433594823112846,2011-08-09,10:52:00,Cash,544.2,4.761904762,27.21,5.3,2011,8,9,False,True,571.4100000000001,False
827-44-5872,B,San Francisco,Member,Female,Food and beverages,54.36,10,27.18,0.542749000335765,2014-09-12,11:28:00,Credit Card,543.6,4.761904762,27.18,6.1,2014,9,12,False,True,570.7800000000001,False
862-59-8517,C,Escondido,Normal,Female,Food and beverages,90.24,6,27.072,0.5405512652238941,2011-02-05,11:17:00,Cash,541.44,4.761904762,27.072,6.2,2011,2,5,False,True,568.512,False
873-95-4984,B,Los Angeles,Member,Female,Health and beauty,76.9,7,26.915,0.5373564095520079,2014-06-30,20:21:00,Cash,538.3,4.761904762,26.915,7.7,2014,6,30,False,True,565.2150000000001,False
166-19-2553,A,Seattle,Member,Male,Sports and travel,89.06,6,26.718,0.533347577912762,2014-12-06,17:26:00,Cash,534.36,4.761904762,26.718,9.9,2014,12,6,False,True,561.0780000000001,False
438-23-1242,B,Edmonds,Normal,Male,Electronic accessories,75.88,7,26.558,0.5300916740433237,2011-10-13,10:38:00,Ewallet,531.16,4.761904762,26.558,8.9,2011,10,13,False,True,557.718,False
866-70-2814,B,Edmonds,Normal,Female,Electronic accessories,52.79,10,26.395,0.5267747219763336,2011-10-13,11:58:00,Ewallet,527.9,4.761904762,26.395,10.0,2011,10,13,False,True,554.295,False
541-08-3113,C,Phoenix,Normal,Male,Food and beverages,65.97,8,26.388,0.5266322761820457,2014-05-16,20:29:00,Cash,527.76,4.761904762,26.388,8.4,2014,5,16,False,True,554.148,False
358-88-9262,C,San Francisco,Member,Female,Food and beverages,87.48,6,26.244,0.5237019626995513,2013-12-09,18:43:00,Ewallet,524.88,4.761904762,26.244,5.1,2013,12,9,False,True,551.124,False
590-83-4591,B,Los Angeles,Member,Male,Electronic accessories,87.45,6,26.235,0.5235188181068953,2011-03-23,14:40:00,Credit Card,524.7,4.761904762,26.235,8.8,2011,3,23,False,True,550.9350000000001,False
210-57-1719,B,Seattle,Normal,Female,Health and beauty,58.24,9,26.208,0.5229693843289277,2013-04-17,12:34:00,Cash,524.16,4.761904762,26.208,9.7,2013,4,17,False,True,550.3679999999999,False
750-67-8428,A,San Francisco,Member,Female,Health and beauty,74.69,7,26.1415,0.5216161492831923,2012-08-21,13:08:00,Ewallet,522.83,4.761904762,26.1415,9.1,2012,8,21,False,True,548.9715,False
645-44-1170,A,Los Angeles,Member,Male,Home and lifestyle,58.07,9,26.1315,0.5214126552913524,2014-02-19,20:07:00,Ewallet,522.63,4.761904762,26.1315,4.3,2014,2,19,False,True,548.7615000000001,False
308-47-4913,A,San Francisco,Member,Female,Sports and travel,52.26,10,26.13,0.5213821311925765,2014-05-09,12:45:00,Credit Card,522.6,4.761904762,26.13,6.2,2014,5,9,False,True,548.73,False
154-87-7367,C,Los Angeles,Normal,Male,Home and lifestyle,65.26,8,26.104,0.5208530468137927,2013-10-22,14:04:00,Ewallet,522.08,4.761904762,26.104,6.3,2013,10,22,False,True,548.1840000000001,False
404-91-5964,A,San Diego,Normal,Male,Electronic accessories,74.58,7,26.103,0.5208326974146088,2011-07-20,16:09:00,Credit Card,522.06,4.761904762,26.103,9.0,2011,7,20,False,True,548.163,False
157-13-5295,A,Redlands,Member,Male,Health and beauty,51.94,10,25.97,0.5181262273231382,2013-09-27,18:24:00,Ewallet,519.4,4.761904762,25.97,6.5,2013,9,27,False,True,545.37,False
241-72-9525,B,Helena,Normal,Male,Sports and travel,51.91,10,25.955,0.5178209863353783,2012-11-13,12:21:00,Cash,519.1,4.761904762,25.955,8.2,2012,11,13,False,True,545.055,False
408-26-9866,C,San Francisco,Normal,Female,Sports and travel,73.98,7,25.893,0.5165593235859711,2014-04-09,16:42:00,Ewallet,517.86,4.761904762,25.893,4.1,2014,4,9,False,True,543.753,False
196-01-2849,C,Los Angeles,Member,Female,Fashion accessories,73.38,7,25.683,0.5122859497573333,2013-11-08,13:56:00,Cash,513.66,4.761904762,25.683,9.5,2013,11,8,False,True,539.343,False
785-13-7708,B,Los Angeles,Normal,Male,Food and beverages,73.06,7,25.571,0.5100068170487265,2014-03-20,19:06:00,Credit Card,511.42,4.761904762,25.571,4.2,2014,3,20,False,True,536.991,False
336-78-2147,C,Seattle,Member,Male,Home and lifestyle,63.91,8,25.564,0.5098643712544386,2012-12-01,19:52:00,Credit Card,511.28,4.761904762,25.564,4.6,2012,12,1,False,True,536.8439999999999,False
410-67-1709,A,Mission Viejo,Member,Female,Fashion accessories,63.88,8,25.552,0.5096201784642307,2014-07-31,17:48:00,Ewallet,511.04,4.761904762,25.552,9.9,2014,7,31,False,True,536.5920000000001,False
370-41-7321,B,San Bernardino,Member,Male,Health and beauty,56.69,9,25.5105,0.5087756783980952,2012-12-11,17:24:00,Credit Card,510.21,4.761904762,25.5105,8.4,2012,12,11,False,True,535.7205,False
227-78-1148,B,San Francisco,Normal,Female,Fashion accessories,72.84,7,25.494,0.5084399133115594,2014-12-24,12:44:00,Cash,509.88,4.761904762,25.494,8.4,2014,12,24,False,True,535.374,False
721-86-6247,A,Phoenix,Normal,Female,Home and lifestyle,63.42,8,25.368,0.5058758890143767,2012-08-16,12:55:00,Ewallet,507.36,4.761904762,25.368,7.4,2012,8,16,False,True,532.7280000000001,False
411-77-0180,A,Los Angeles,Member,Male,Electronic accessories,72.2,7,25.27,0.5038816478943458,2013-11-04,20:14:00,Ewallet,505.4,4.761904762,25.27,4.3,2013,11,4,False,True,530.6700000000001,False
862-17-9201,B,Seattle,Normal,Female,Food and beverages,84.05,6,25.215,0.5027624309392265,2011-12-07,10:48:00,Credit Card,504.3,4.761904762,25.215,7.7,2011,12,7,False,True,529.515,False
767-05-1286,C,San Francisco,Member,Female,Home and lifestyle,83.77,6,25.131,0.5010530814077713,2013-06-10,12:10:00,Ewallet,502.62,4.761904762,25.131,5.4,2013,6,10,False,True,527.751,False
186-79-9562,B,Los Angeles,Normal,Male,Health and beauty,71.77,7,25.1195,0.5008190633171554,2014-10-13,14:06:00,Cash,502.39,4.761904762,25.1195,8.9,2014,10,13,False,True,527.5095,False
857-16-3520,A,Moreno Valley,Member,Female,Fashion accessories,71.46,7,25.011,0.4986111535056927,2012-09-08,16:06:00,Ewallet,500.22,4.761904762,25.011,4.5,2012,9,8,False,True,525.231,False
451-28-5717,C,San Francisco,Member,Female,Home and lifestyle,83.17,6,24.951,0.49739018955465336,2014-05-06,11:23:00,Cash,499.02,4.761904762,24.951,7.3,2014,5,6,False,True,523.971,False
815-11-1168,A,San Francisco,Member,Male,Food and beverages,99.78,5,24.945,0.4972680931595495,2013-09-26,19:09:00,Cash,498.9,4.761904762,24.945,5.4,2013,9,26,False,True,523.845,False
868-52-7573,B,San Francisco,Normal,Female,Food and beverages,99.69,5,24.9225,0.49681023167790966,2012-07-30,12:09:00,Cash,498.45,4.761904762,24.9225,9.9,2012,7,30,False,True,523.3725000000001,False
733-01-9107,B,Louisville,Normal,Male,Home and lifestyle,82.7,6,24.81,0.4945209242697109,2012-12-18,18:14:00,Cash,496.2,4.761904762,24.81,7.4,2012,12,18,False,True,521.0100000000001,False
552-44-5977,B,Albuquerque,Member,Male,Health and beauty,62.0,8,24.8,0.49431743027787095,2014-03-14,19:08:00,Credit Card,496.0,4.761904762,24.8,6.2,2014,3,14,False,True,520.8000000000001,False
347-34-2234,B,Phoenix,Member,Female,Sports and travel,55.07,9,24.7815,0.4939409663929673,2012-08-16,13:40:00,Ewallet,495.63,4.761904762,24.7815,10.0,2012,8,16,False,True,520.4115,False
718-57-9773,C,Los Angeles,Normal,Female,Sports and travel,49.33,10,24.665,0.49157026138803256,2013-07-13,16:40:00,Credit Card,493.3,4.761904762,24.665,9.4,2013,7,13,False,True,517.9649999999999,False
534-01-4457,A,Seattle,Normal,Male,Food and beverages,81.71,6,24.513,0.48847715271206615,2014-05-20,14:36:00,Credit Card,490.26,4.761904762,24.513,8.0,2014,5,20,False,True,514.773,False
624-01-8356,B,Mesa,Normal,Female,Home and lifestyle,49.01,10,24.505,0.48831435751859426,2012-09-26,10:44:00,Credit Card,490.1,4.761904762,24.505,4.2,2012,9,26,False,True,514.605,False
582-52-8065,B,San Francisco,Normal,Female,Fashion accessories,54.31,9,24.4395,0.486981471872043,2014-09-19,10:49:00,Cash,488.79,4.761904762,24.4395,8.9,2014,9,19,False,True,513.2295,False
483-71-1164,C,Sacramento,Normal,Female,Health and beauty,81.3,6,24.39,0.4859741766124355,2014-10-14,16:43:00,Ewallet,487.8,4.761904762,24.39,5.3,2014,10,14,False,True,512.1899999999999,False
105-31-1824,A,Tucson,Member,Male,Sports and travel,69.52,7,24.332,0.4847939114597641,2014-11-11,15:10:00,Credit Card,486.64,4.761904762,24.332,8.5,2014,11,11,False,True,510.972,False
394-41-0748,C,Colorado Springs,Member,Female,Fashion accessories,54.07,9,24.3315,0.4847837367601721,2012-12-24,14:55:00,Ewallet,486.63,4.761904762,24.3315,9.5,2012,12,24,False,True,510.9615,False
689-05-1884,A,Pasadena,Member,Male,Health and beauty,48.63,10,24.315,0.4844479716736363,2012-07-06,12:44:00,Cash,486.3,4.761904762,24.315,8.8,2012,7,6,False,True,510.615,False
416-13-5917,C,San Diego,Normal,Female,Food and beverages,97.03,5,24.2575,0.483277881220557,2011-11-10,16:24:00,Ewallet,485.15,4.761904762,24.2575,9.3,2011,11,10,False,True,509.40749999999997,False
786-94-2700,A,Los Angeles,Member,Male,Food and beverages,80.62,6,24.186,0.4818228991789017,2012-03-23,20:18:00,Cash,483.72,4.761904762,24.186,9.1,2012,3,23,False,True,507.90600000000006,False
667-23-5919,A,Stockton,Member,Female,Fashion accessories,96.7,5,24.175,0.4815990557878778,2013-12-10,12:52:00,Ewallet,483.5,4.761904762,24.175,7.0,2013,12,10,False,True,507.675,False
626-43-7888,C,Oceanside,Normal,Female,Fashion accessories,60.41,8,24.164,0.481375212396854,2014-12-17,12:23:00,Ewallet,483.28,4.761904762,24.164,9.6,2014,12,17,False,True,507.444,False
656-95-9349,A,Costa Mesa,Member,Female,Health and beauty,68.93,7,24.1255,0.48059176052827035,2013-07-26,11:03:00,Credit Card,482.51,4.761904762,24.1255,4.6,2013,7,26,False,True,506.6355000000001,False
160-22-2687,A,Seattle,Member,Female,Health and beauty,95.95,5,23.9875,0.47778354344087987,2014-07-09,14:21:00,Ewallet,479.75,4.761904762,23.9875,8.8,2014,7,9,False,True,503.7375,False
532-59-7201,B,Seattle,Member,Male,Sports and travel,79.93,6,23.979,0.477610573547816,2012-11-20,14:04:00,Cash,479.58,4.761904762,23.979,5.5,2012,11,20,False,True,503.5590000000001,False
201-63-8275,C,San Diego,Member,Female,Sports and travel,67.99,7,23.7965,0.47389680819673796,2014-12-15,16:50:00,Ewallet,475.93,4.761904762,23.7965,5.7,2014,12,15,False,True,499.7265,False
372-62-5264,C,Los Angeles,Normal,Female,Food and beverages,52.6,9,23.67,0.4713226091999633,2014-09-10,14:42:00,Cash,473.4,4.761904762,23.67,7.6,2014,9,10,False,True,497.07000000000005,False
474-33-8305,C,Seattle,Member,Male,Fashion accessories,67.39,7,23.5865,0.4696234343681003,2013-08-24,13:23:00,Ewallet,471.73,4.761904762,23.5865,6.9,2013,8,24,False,True,495.3165,False
704-11-6354,A,Aurora,Member,Male,Home and lifestyle,58.9,8,23.56,0.4690841752897245,2014-09-29,11:23:00,Cash,471.2,4.761904762,23.56,8.9,2014,9,29,False,True,494.76,False
871-79-8483,B,San Francisco,Normal,Male,Fashion accessories,94.13,5,23.5325,0.46852456681216487,2014-05-01,19:39:00,Credit Card,470.65,4.761904762,23.5325,4.8,2014,5,1,False,True,494.1825,False
744-02-5987,A,Los Angeles,Member,Male,Home and lifestyle,78.38,6,23.514,0.468148102927261,2013-06-13,14:16:00,Ewallet,470.28,4.761904762,23.514,5.8,2013,6,13,False,True,493.794,False
239-10-7476,A,Albuquerque,Normal,Female,Home and lifestyle,77.95,6,23.385,0.4655230304325264,2014-12-29,16:37:00,Ewallet,467.7,4.761904762,23.385,8.0,2014,12,29,False,True,491.0850000000001,False
123-19-1176,A,San Francisco,Member,Male,Health and beauty,58.22,8,23.288,0.4635491387116795,2014-12-20,20:33:00,Ewallet,465.76,4.761904762,23.288,8.4,2014,12,20,False,True,489.048,False
325-90-8763,C,Denver,Member,Female,Electronic accessories,46.57,10,23.285,0.46348809051412754,2011-08-23,13:58:00,Cash,465.7,4.761904762,23.285,7.6,2011,8,23,False,True,488.985,False
114-35-5271,B,Riverside,Normal,Female,Electronic accessories,57.91,8,23.164,0.4610258132128649,2011-07-20,15:06:00,Cash,463.28,4.761904762,23.164,8.1,2011,7,20,False,True,486.444,False
607-76-6216,C,Los Angeles,Member,Female,Fashion accessories,92.49,5,23.1225,0.4601813131467293,2014-03-19,16:35:00,Credit Card,462.45,4.761904762,23.1225,8.6,2014,3,19,False,True,485.5725,False
